Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR30784278,2026-01-30 14:45:37,2024-09-24 12:32:32,138920442,28061929284,138920442,202,8171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784278/SRR30784278.lite.1,SRX26186152,GSM8533820,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729211,SAMN43905764,simple,10090,Mus musculus,GSM8533820,,,,,,,no,,,,,NIAID,SRA1978177,,public,636F40BDC11CBF387C11E306B3B08894,694ACA222A79657A1B4BC05FB9D83E1D
SRR30784277,2026-01-30 14:45:37,2024-09-24 12:39:08,169876231,34314998662,169876231,202,10069,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784277/SRR30784277.lite.1,SRX26186153,GSM8533821,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729212,SAMN43905763,simple,10090,Mus musculus,GSM8533821,,,,,,,no,,,,,NIAID,SRA1978177,,public,A356E5D25751F668C7811A2CB71397D5,74E16C57D97CC1B91D51C196196708F3
SRR30784276,2026-01-30 14:45:37,2024-09-24 12:13:02,130602373,26381679346,130602373,202,7678,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784276/SRR30784276.lite.1,SRX26186154,GSM8533822,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729213,SAMN43905762,simple,10090,Mus musculus,GSM8533822,,,,,,,no,,,,,NIAID,SRA1978177,,public,1D7FE447D5679A707E00DF694C6F77CC,9DC663E8DFCB9FC95E70C938C1CED877
SRR30784275,2026-01-30 14:45:37,2024-09-24 12:13:44,142951219,28876146238,142951219,202,8456,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784275/SRR30784275.lite.1,SRX26186155,GSM8533823,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729214,SAMN43905761,simple,10090,Mus musculus,GSM8533823,,,,,,,no,,,,,NIAID,SRA1978177,,public,54D5A06B46F0D8B7DBAE20EF74E0B82D,6790AE8B80C53CC8596125320A6DD9B0
SRR30784274,2026-01-30 14:45:37,2024-09-24 12:17:58,131290689,26520719178,131290689,202,7718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784274/SRR30784274.lite.1,SRX26186156,GSM8533824,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729215,SAMN43905760,simple,10090,Mus musculus,GSM8533824,,,,,,,no,,,,,NIAID,SRA1978177,,public,F2B09AB616B4E4ED1B0B51802C1495B0,21C478D9573013CAFAF338FE8A727F03
SRR30784273,2026-01-30 14:45:37,2024-09-24 12:26:20,154606368,31230486336,154606368,202,9302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784273/SRR30784273.lite.1,SRX26186157,GSM8533825,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729216,SAMN43905759,simple,10090,Mus musculus,GSM8533825,,,,,,,no,,,,,NIAID,SRA1978177,,public,96B9B223DC290CE1929374EB9F1F1519,4CC502D0B685E066D857A03EFAD76535
SRR30784272,2026-01-30 14:45:37,2024-09-24 12:14:45,145227226,29335899652,145227226,202,8563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784272/SRR30784272.lite.1,SRX26186158,GSM8533826,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729217,SAMN43905758,simple,10090,Mus musculus,GSM8533826,,,,,,,no,,,,,NIAID,SRA1978177,,public,EF46565D0991F42E04A06CFCE2A8E573,95A2C50D113DC878FD770A8090B7981E
SRR30784271,2026-01-30 14:45:37,2024-09-24 12:14:48,146874865,29668722730,146874865,202,8609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784271/SRR30784271.lite.1,SRX26186159,GSM8533827,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729219,SAMN43905757,simple,10090,Mus musculus,GSM8533827,,,,,,,no,,,,,NIAID,SRA1978177,,public,D9BB954E48FF3B5281CC7E081EFF8B86,1AB0D084DB87BE7A525D57940CA8F893
SRR30784270,2026-01-30 14:45:37,2024-09-24 12:14:13,140799237,28441445874,140799237,202,8302,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784270/SRR30784270.lite.1,SRX26186160,GSM8533828,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729218,SAMN43905756,simple,10090,Mus musculus,GSM8533828,,,,,,,no,,,,,NIAID,SRA1978177,,public,5C6799AEFACDD5886CBAFED7451306E8,879FA31BEB92AA23ABB382C5BAA8C049
SRR30784269,2026-01-30 14:45:37,2024-09-24 12:16:38,144529715,29195002430,144529715,202,8481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784269/SRR30784269.lite.1,SRX26186161,GSM8533829,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729221,SAMN43905755,simple,10090,Mus musculus,GSM8533829,,,,,,,no,,,,,NIAID,SRA1978177,,public,D2DAC525763D30D514C625F932E289E4,3FE54F17A244D9D491C971DC8E0E29A0
SRR30784268,2026-01-30 14:45:37,2024-09-24 12:14:43,133120746,26890390692,133120746,202,7710,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784268/SRR30784268.lite.1,SRX26186162,GSM8533830,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729220,SAMN43905754,simple,10090,Mus musculus,GSM8533830,,,,,,,no,,,,,NIAID,SRA1978177,,public,58D400936D17B7578D57CB3361D64D62,80C521832BF56D91E9045DDCEAC158D5
SRR30784267,2026-01-30 14:45:37,2024-09-24 12:26:57,181185977,36599567354,181185977,202,10696,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784267/SRR30784267.lite.1,SRX26186163,GSM8533831,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729223,SAMN43905753,simple,10090,Mus musculus,GSM8533831,,,,,,,no,,,,,NIAID,SRA1978177,,public,A4C49D10D3AA2724774681B89C0C9F10,B5840837F748C737E47C87B2FC5068E2
SRR30784266,2026-01-30 14:45:38,2024-09-24 12:23:32,150197372,30339869144,150197372,202,8809,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784266/SRR30784266.lite.1,SRX26186164,GSM8533832,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729222,SAMN43905752,simple,10090,Mus musculus,GSM8533832,,,,,,,no,,,,,NIAID,SRA1978177,,public,EBEF4F4747563D89399940217C0A9036,884CD552134C8DC62313820D04459E8C
SRR30784265,2026-01-30 14:45:38,2024-09-24 12:37:40,155927650,31497385300,155927650,202,9253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784265/SRR30784265.lite.1,SRX26186165,GSM8533833,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729227,SAMN43905751,simple,10090,Mus musculus,GSM8533833,,,,,,,no,,,,,NIAID,SRA1978177,,public,F28E9DA1C1D773338329FC67332D0DC4,369B9862E31F2A8AFD256B4D79FD48AD
SRR30784264,2026-01-30 14:45:38,2024-09-24 12:31:20,182308205,36826257410,182308205,202,10724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784264/SRR30784264.lite.1,SRX26186166,GSM8533834,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729225,SAMN43905750,simple,10090,Mus musculus,GSM8533834,,,,,,,no,,,,,NIAID,SRA1978177,,public,872E0192635984426B450DCB2D64C7CA,AE804F90F6F32C2867A5F17AFDB0060F
SRR30784263,2026-01-30 14:45:38,2024-09-24 12:14:26,138380554,27952871908,138380554,202,8083,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784263/SRR30784263.lite.1,SRX26186167,GSM8533835,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729226,SAMN43905749,simple,10090,Mus musculus,GSM8533835,,,,,,,no,,,,,NIAID,SRA1978177,,public,F8DAB5451ED71C557D348180E865C1AF,D77351ADB1412D047B869584DCCCD943
SRR30784262,2026-01-30 14:45:38,2024-09-24 12:19:44,135411856,27353194912,135411856,202,8026,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784262/SRR30784262.lite.1,SRX26186168,GSM8533836,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729224,SAMN43905748,simple,10090,Mus musculus,GSM8533836,,,,,,,no,,,,,NIAID,SRA1978177,,public,9B7487D1A177E656B5DEDD91C0894832,E3B8B4555D6E6388B6D1C3182DB9C4B1
SRR30784261,2026-01-30 14:45:38,2024-09-24 12:37:11,125323470,25315340940,125323470,202,7402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784261/SRR30784261.lite.1,SRX26186169,GSM8533837,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729228,SAMN43905747,simple,10090,Mus musculus,GSM8533837,,,,,,,no,,,,,NIAID,SRA1978177,,public,1D0C6ADD7DFBAF5C137AA7D60CC6B144,8B5907BF93F687E460D8C740987B1295
SRR30784260,2026-01-30 14:45:38,2024-09-24 12:32:24,138585122,27994194644,138585122,202,8159,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784260/SRR30784260.lite.1,SRX26186170,GSM8533838,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729229,SAMN43905746,simple,10090,Mus musculus,GSM8533838,,,,,,,no,,,,,NIAID,SRA1978177,,public,8AAEEDB5843DF0DFFE9C06F0490F225B,DF43D371BD30EE2A2382A0FD46D081B0
SRR30784259,2026-01-30 14:45:38,2024-09-24 12:29:49,133757567,27019028534,133757567,202,7830,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784259/SRR30784259.lite.1,SRX26186171,GSM8533839,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729230,SAMN43905745,simple,10090,Mus musculus,GSM8533839,,,,,,,no,,,,,NIAID,SRA1978177,,public,1AD7E701B09369DC6A0F2F1C7EC8035E,7EC52AA1DA6AE2B1F4EBEEF644CE1699
SRR30784258,2026-01-30 14:45:38,2024-09-24 12:34:47,142995253,28885041106,142995253,202,8358,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784258/SRR30784258.lite.1,SRX26186172,GSM8533840,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729231,SAMN43905744,simple,10090,Mus musculus,GSM8533840,,,,,,,no,,,,,NIAID,SRA1978177,,public,12F24CBE24BA7023AE930AE9216CCE7A,47C462F51B31EA566DFC3ACFFAFA7033
SRR30784257,2026-01-30 14:45:38,2024-09-24 12:27:26,123567596,24960654392,123567596,202,7209,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784257/SRR30784257.lite.1,SRX26186173,GSM8533841,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729232,SAMN43905743,simple,10090,Mus musculus,GSM8533841,,,,,,,no,,,,,NIAID,SRA1978177,,public,D3EFC66634FFD5A5EC17B67739EB63C8,CBC134C01BF0F16DA47014284E03EDF7
SRR30784256,2026-01-30 14:45:38,2024-09-24 12:25:38,149536407,30206354214,149536407,202,8751,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784256/SRR30784256.lite.1,SRX26186174,GSM8533842,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729233,SAMN43905742,simple,10090,Mus musculus,GSM8533842,,,,,,,no,,,,,NIAID,SRA1978177,,public,8846B96A4113A20295F3468DF957FB1F,7769841F5268EF1C0D1BC8B1FC6ABFBD
SRR30784255,2026-01-30 14:45:38,2024-09-24 12:23:12,145959211,29483760622,145959211,202,8551,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784255/SRR30784255.lite.1,SRX26186175,GSM8533843,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729234,SAMN43905741,simple,10090,Mus musculus,GSM8533843,,,,,,,no,,,,,NIAID,SRA1978177,,public,2A29E74C6899568A0683FB04551DA9E6,EC0A9F03557B1A8D12545958301AC513
SRR30784254,2026-01-30 14:45:38,2024-09-24 12:44:13,158519472,32020933344,158519472,202,9340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784254/SRR30784254.lite.1,SRX26186176,GSM8533844,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729235,SAMN43905740,simple,10090,Mus musculus,GSM8533844,,,,,,,no,,,,,NIAID,SRA1978177,,public,8A2CEED7D60AA225EE4D85566B2891B5,CE4C214011B96B1EE2F33E45A9EFD29F
SRR30784249,2026-01-30 14:45:38,2024-09-24 12:30:45,142198892,28724176184,142198892,202,8310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784249/SRR30784249.lite.1,SRX26186181,GSM8533849,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729239,SAMN43905735,simple,10090,Mus musculus,GSM8533849,,,,,,,no,,,,,NIAID,SRA1978177,,public,1BB4F8A74005BA598A0313184A472D07,9DDCE0D1A9566330A20064F7D59ABA8A
SRR30784250,2026-01-30 14:45:38,2024-09-24 12:19:43,135850905,27441882810,135850905,202,7940,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784250/SRR30784250.lite.1,SRX26186180,GSM8533848,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729241,SAMN43905736,simple,10090,Mus musculus,GSM8533848,,,,,,,no,,,,,NIAID,SRA1978177,,public,189E530A647236B7B587C5CD332993E7,41B158FA25DE826BBE3F2B8FAE75225A
SRR30784251,2026-01-30 14:45:38,2024-09-24 12:24:56,152236386,30751749972,152236386,202,8905,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784251/SRR30784251.lite.1,SRX26186179,GSM8533847,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729238,SAMN43905737,simple,10090,Mus musculus,GSM8533847,,,,,,,no,,,,,NIAID,SRA1978177,,public,C4E762E8A697B465BC75626D018BB1AE,6292FE667FC4E322FBC699235C358D60
SRR30784252,2026-01-30 14:45:38,2024-09-24 12:27:11,123378305,24922417610,123378305,202,7204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784252/SRR30784252.lite.1,SRX26186178,GSM8533846,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729237,SAMN43905738,simple,10090,Mus musculus,GSM8533846,,,,,,,no,,,,,NIAID,SRA1978177,,public,A5AF824DC5C68FAA195FF1B9BA729F5D,3887584FD2C024899AD248B4CC9F772C
SRR30784253,2026-01-30 14:45:38,2024-09-24 12:36:00,137668881,27809113962,137668881,202,8138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784253/SRR30784253.lite.1,SRX26186177,GSM8533845,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729236,SAMN43905739,simple,10090,Mus musculus,GSM8533845,,,,,,,no,,,,,NIAID,SRA1978177,,public,FAB4B1057221919839251C2E4ADE2E20,BCD755B02EA0C35C08360217C6812599
SRR30784248,2026-01-30 14:45:38,2024-09-24 12:19:14,133205889,26907589578,133205889,202,7800,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30784/SRR30784248/SRR30784248.lite.1,SRX26186182,GSM8533850,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP534424,PRJNA1164690,,1164690,SRS22729240,SAMN43905734,simple,10090,Mus musculus,GSM8533850,,,,,,,no,,,,,NIAID,SRA1978177,,public,21CE9AFEF9EAC220474B2CFF1181EF00,5BB885D8B8CC35B89DCEEB6F3CD2E417
