Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR35514530,2026-01-28 21:41:31,2025-09-19 12:13:17,80791453,26014847866,80791453,322,8973,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514530/SRR35514530.lite.1,SRX30590270,GSM9249168,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618667,SAMN51647743,simple,9606,Homo sapiens,GSM9249168,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,E94E184780A057280B8018EBEB8C1F47,7574EAD05E32CD8B16E59AB3863015F0
SRR35514529,2026-01-28 21:41:31,2025-09-19 12:10:48,79910382,25731143004,79910382,322,8859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514529/SRR35514529.lite.1,SRX30590271,GSM9249169,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618655,SAMN51647742,simple,9606,Homo sapiens,GSM9249169,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,FF68E23CA8FF4842EC9E7CDA4D1E716D,0D813369F0D0BD0D9A69B20D3AFEEEC3
SRR35514528,2026-01-28 21:41:31,2025-09-19 12:12:59,78474948,25268933256,78474948,322,8724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514528/SRR35514528.lite.1,SRX30590272,GSM9249170,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618660,SAMN51647741,simple,9606,Homo sapiens,GSM9249170,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,838A3C53ADF5558354496B4264A07BF3,04D5792D946EF43BE5561424A707ED99
SRR35514527,2026-01-28 21:41:31,2025-09-19 12:12:53,85141604,27415596488,85141604,322,9393,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514527/SRR35514527.lite.1,SRX30590273,GSM9249171,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618662,SAMN51647740,simple,9606,Homo sapiens,GSM9249171,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,995B8BF31817996E583F004C34132697,7A7A844E8AA3C94249A2DEBC654D258B
SRR35514526,2026-01-28 21:41:31,2025-09-19 12:24:13,83180383,26784083326,83180383,322,9244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514526/SRR35514526.lite.1,SRX30590274,GSM9249172,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618661,SAMN51647739,simple,9606,Homo sapiens,GSM9249172,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,DAE08E09E6BA7F5D5140EF4A76385ECE,77F3800C338F4B032F8EF920948116CD
SRR35514525,2026-01-28 21:41:31,2025-09-19 12:15:44,82222731,26475719382,82222731,322,9120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514525/SRR35514525.lite.1,SRX30590275,GSM9249173,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618663,SAMN51647738,simple,9606,Homo sapiens,GSM9249173,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,014C45C2EF9740AFD846FDC1D227E60E,A0AE00A4C01F8E5046A19C8D4DFE51EE
SRR35514524,2026-01-28 21:41:31,2025-09-19 12:23:40,82151732,26452857704,82151732,322,9135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514524/SRR35514524.lite.1,SRX30590276,GSM9249174,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618665,SAMN51647737,simple,9606,Homo sapiens,GSM9249174,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,760104AC5199E4D286AF32363134210A,082C65AED138A7E95B786EAAACF4AD3F
SRR35514523,2026-01-28 21:41:31,2025-09-19 12:10:50,78451265,25261307330,78451265,322,8682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514523/SRR35514523.lite.1,SRX30590277,GSM9249175,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618676,SAMN51647736,simple,9606,Homo sapiens,GSM9249175,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,F5992A3F5B638895F2D1DB8DE78510BB,7BBCB67F1FC3CDA29C0133201297D3F5
SRR35514522,2026-01-28 21:41:31,2025-09-19 12:14:01,77806201,25053596722,77806201,322,8670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514522/SRR35514522.lite.1,SRX30590278,GSM9249176,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618664,SAMN51647735,simple,9606,Homo sapiens,GSM9249176,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,6A2DCAF16008735E3D701690C9AA657D,EE4440013D76BFEB572FF516A3192F4D
SRR35514521,2026-01-28 21:41:32,2025-09-19 12:13:19,76734277,24708437194,76734277,322,8535,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514521/SRR35514521.lite.1,SRX30590279,GSM9249177,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618671,SAMN51647734,simple,9606,Homo sapiens,GSM9249177,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,AA4B8B6DC2551171E6053A0DF4F65F87,F62F4B48395A9FB9FCC6DCB765E191F3
SRR35514520,2026-01-28 21:41:32,2025-09-19 12:12:19,74959006,24136799932,74959006,322,8357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514520/SRR35514520.lite.1,SRX30590280,GSM9249178,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618674,SAMN51647733,simple,9606,Homo sapiens,GSM9249178,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,E321DD800B93C7DAA406609C8207A25F,A59BE5678A407F1B4F30A7E8E1AD5C3B
SRR35514519,2026-01-28 21:41:32,2025-09-19 12:10:59,80651977,25969936594,80651977,322,8859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514519/SRR35514519.lite.1,SRX30590281,GSM9249179,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618668,SAMN51647732,simple,9606,Homo sapiens,GSM9249179,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,09594C1AB150A7F667106D62BE80DA4C,CF410309C22228B07B236A39605FAB71
SRR35514518,2026-01-28 21:41:32,2025-09-19 12:11:03,79942468,25741474696,79942468,322,8843,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514518/SRR35514518.lite.1,SRX30590282,GSM9249180,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618673,SAMN51647731,simple,9606,Homo sapiens,GSM9249180,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,955F1F2F07D331D6798A21F5C608F107,8F4A88FA1F52D9B72320344519BAC761
SRR35514517,2026-01-28 21:41:32,2025-09-19 12:14:12,79026495,25446531390,79026495,322,8724,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514517/SRR35514517.lite.1,SRX30590283,GSM9249181,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618675,SAMN51647730,simple,9606,Homo sapiens,GSM9249181,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,8B14069DD461578476A3D613CC5A008E,672638C9651F766768B3DF843A260A7E
SRR35514516,2026-01-28 21:41:32,2025-09-19 12:11:47,77605895,24989098190,77605895,322,8586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514516/SRR35514516.lite.1,SRX30590284,GSM9249182,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618680,SAMN51647729,simple,9606,Homo sapiens,GSM9249182,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,E528D805CDE2728433082B17EEAFA564,1A134AD9144D2351D3DA8B2DE12DBF54
SRR35514511,2026-01-28 21:41:32,2025-09-19 12:09:53,66793166,21507399452,66793166,322,7594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514511/SRR35514511.lite.1,SRX30590289,GSM9249187,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618681,SAMN51647724,simple,9606,Homo sapiens,GSM9249187,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,472E7EC076DBC3F909DB759C5B1B6797,F6145E6A9D8852FA2C0385E0B598CDC6
SRR35514512,2026-01-28 21:41:32,2025-09-19 12:11:58,68926950,22194477900,68926950,322,7759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514512/SRR35514512.lite.1,SRX30590288,GSM9249186,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618672,SAMN51647725,simple,9606,Homo sapiens,GSM9249186,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,8436B1C81F434CC269A36623EC260287,B4DBB53D4528121C96650FE9A583650C
SRR35514513,2026-01-28 21:41:32,2025-09-19 12:10:01,74719449,24059662578,74719449,322,8462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514513/SRR35514513.lite.1,SRX30590287,GSM9249185,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618670,SAMN51647726,simple,9606,Homo sapiens,GSM9249185,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,4707C7E21F4CF290B8630E2D050FEF66,14897A3F24AC19D25F49D97156E88CAB
SRR35514514,2026-01-28 21:41:32,2025-09-19 12:10:51,75279191,24239899502,75279191,322,8531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514514/SRR35514514.lite.1,SRX30590286,GSM9249184,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618669,SAMN51647727,simple,9606,Homo sapiens,GSM9249184,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,785C179E77F3358457039C2AC71653EE,416354E4DA84EA413902A1ED198CB6D5
SRR35514515,2026-01-28 21:41:32,2025-09-19 12:10:39,78554107,25294422454,78554107,322,8816,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514515/SRR35514515.lite.1,SRX30590285,GSM9249183,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618682,SAMN51647728,simple,9606,Homo sapiens,GSM9249183,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,C17843911267FE6165EE29D9A0D0A071,41137CCCB47014EC95150F2B17D17B48
SRR35514510,2026-01-28 21:41:32,2025-09-19 12:07:57,66792364,21507141208,66792364,322,7592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514510/SRR35514510.lite.1,SRX30590290,GSM9249188,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618683,SAMN51647723,simple,9606,Homo sapiens,GSM9249188,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,F7D5D1B37B6D4F9B9BA316CC3D7816AF,FDA10181D001A4C3A7ECAF80223973A1
SRR35514509,2026-01-28 21:41:32,2025-09-19 12:49:24,314382398,101231132156,314382398,322,34691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514509/SRR35514509.lite.1,SRX30590291,GSM9249189,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618678,SAMN51647722,simple,9606,Homo sapiens,GSM9249189,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,D8E58D168F789500D11CBB66F2491555,CAD2D4D32005FE23C385E817D55C74A0
SRR35514508,2026-01-28 21:41:32,2025-09-19 13:56:52,373455386,120252634292,373455386,322,41016,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514508/SRR35514508.lite.1,SRX30590292,GSM9249190,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618677,SAMN51647721,simple,9606,Homo sapiens,GSM9249190,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,C328ACAF25C738E54B761F0A142ADE62,61EED868F8834CB6C481639AF1979504
SRR35514507,2026-01-28 21:41:32,2025-09-19 12:59:56,344218427,110838333494,344218427,322,37877,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35514/SRR35514507/SRR35514507.lite.1,SRX30590293,GSM9249191,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP622479,PRJNA1331709,,1331709,SRS26618679,SAMN51647720,simple,9606,Homo sapiens,GSM9249191,,,,,,,no,,,,,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,SRA2227352,,public,663EA75552764BAEEE17B63487847325,B94A34E10B4A5257DCEE91FABD4AB065
